YEAR,STATE,DISTRICT,Rainfall (mm),Total Geographical Area (ha) - Recharge Worthy Area (ha).3,Total Geographical Area (ha) - Hilly Area,Total Geographical Area (ha),Ground Water Recharge (ham) - Rainfall Recharge.3,Ground Water Recharge (ham) - Canals.3,Ground Water Recharge (ham) - Surface Water Irrigation.3,Ground Water Recharge (ham) - Ground Water Irrigation.3,Ground Water Recharge (ham) - Tanks and Ponds.3,Ground Water Recharge (ham) - Water Conservation Structure.3,Ground Water Recharge (ham),Annual Ground water Recharge (ham),Environmental Flows (ham),Annual Extractable Ground water Resource (ham),Ground Water Extraction for all uses (ha.m) - Domestic.3,Ground Water Extraction for all uses (ha.m) - Industrial.3,Ground Water Extraction for all uses (ha.m) - Irrigation.3,Ground Water Extraction for all uses (ha.m),Stage of Ground Water Extraction (%),Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham),Net Annual Ground Water Availability for Future Use (ham),In-Storage Unconfined Ground Water Resources(ham) - Fresh,In-Storage Unconfined Ground Water Resources(ham).1 - Saline,Total Ground Water Availability in Unconfined Aquifier (ham) - Fresh,Total Ground Water Availability in Unconfined Aquifier (ham).1 - Saline,Total Ground Water Availability in the area (ham) - Fresh,Total Ground Water Availability in the area (ham).1 - Saline
2023,KARNATAKA,Gadag,659.9561059,435987,29528,465515,16232.85,1593.17,12493.55,3634.03,1139.59,294.994,35388.21,35388.21,3101.59,32286.62,660.818484,27.68071338,23405.27,24093.78,74.62465876,732.18,8766.67,0,0,32286.62,0,32286.62,0
2023,KARNATAKA,Hassan,931.8109784,596297,85569,681866,32055.87,999.82,28141.4,14048.72,431.84,3620.16,79297.81,79297.81,7929.79,71368.02,3038.259051,0,47882.71288,50920.97,71.34984269,3142.7,28276.84,0,0,71368.02,0,71368.02,0
2023,KARNATAKA,Haveri,773.3748324,473754,8010,481764,21684.5,1283.16,34825.55,5572.24,2034.99,403.374,65803.81,65803.81,6580.38,59223.42,1947.170255,73.015695,34099.16,36119.33,60.98825431,2184.68,25278.79,0,0,59223.42,0,59223.42,0
2023,KARNATAKA,Kalburgi,825.1293119,1096267,1262,1097529,57410.31,211.15,3866.68,6200.92,499.41,3801.4,71989.87,71989.87,6703.77,65286.1,7142.527539,47.7,19615.06562,26805.32,41.05823445,7653.22,38440.21,0,0,65286.1,0,65286.1,0
2023,KARNATAKA,Kodagu,2250.915889,202583,208756,411339,19087.58,70.28,1984.77,2448.73,53.48,1033.04,24677.85,24677.85,2467.79,22210.06,922.5801231,94.88467,7953.69,8971.17,40.39237175,956.23,13205.24,0,0,22210.06,0,22210.06,0
2023,KARNATAKA,Kolara,822.0379211,382763,16230,398993,21359.11,0,0,14969.37,8081.03,1072.896,45482.41,45482.41,4548.24,40934.17,4097.326188,150.38,66486.47,70734.18,172.7998394,4297.6,0,0,0,40934.17,0,40934.17,0
2023,KARNATAKA,Koppal,627.3704304,539866,17738,557604,19342.31,0,34625.1,10867.6,306.13,35.622,65176.75,65176.75,6073.01,59103.74,2753.437725,50.7616,33746.08877,36550.27,61.84087504,2926.84,26269.15,0,0,59103.74,0,59103.74,0
2023,KARNATAKA,Mandya,731.4522363,481743,13828,495571,21979.14,4036.22,34788.99,10799.09,1129.85,664.27,73397.56,73397.56,7202.19,66195.36,3928.948038,66.8475,36219.98905,40215.79,60.75318572,4003.43,28841.48,0,0,66195.36,0,66195.36,0
2023,KARNATAKA,Mysuru,800.1877511,611645,19411,631056,31860.92,4191.03,16373.93,6697.89,1564.36,1690.982,62379.15,62379.15,5996.61,56382.54,4238.656155,85.97918,26852.60122,31177.25,55.29593026,4514.11,25386.68,0,0,56382.54,0,56382.54,0
2023,KARNATAKA,Raichur,564.1549018,838667,8325,846992,35219.69,1447.95,33210.27,6116.48,240.02,1074.216,77308.6,77308.6,7491.55,69817.05,3240.049155,172.84,27814.45247,31227.31,44.72734096,3589.07,40007.85,0,0,69817.05,0,69817.05,0
2023,KARNATAKA,Shivamogga,1916.373898,674731,172586,847317,63228.52,1347.48,28917.62,10750.61,1606.27,645.48,106495.99,106495.99,9921.4,96574.59,2678.673589,253.83,36300.20411,39232.7,40.62424702,2749.97,59085.89,0,0,96574.59,0,96574.59,0
2023,KARNATAKA,Tumakuru,733.3663318,991597,68728,1060325,52536.54,1185.01,11640.91,9144.42,5826.81,2683.74,83017.42,83017.42,8301.74,74715.68,5722.89048,71.02800003,62774.52387,68568.46,91.77251683,5984.2,14452,0,0,74715.68,0,74715.68,0
2023,KARNATAKA,Udupi,4419.64307,286998,70074,357072,45333.32,0,0,5350.6,573.45,1118.116,52375.49,52375.49,5237.57,47137.92,2095.89789,35.921,13778.54,15910.35,33.75276211,2144.62,31178.85,0,0,47137.92,0,47137.92,0
2023,KARNATAKA,Uttara Kannada,2600.682383,658548,371143,1029691,81894.01,0,0,8447.81,1011.73,1558.63,92912.18,92912.18,9010.57,83901.61,3126.832068,0,23813.64875,26940.47,32.10959837,3194.97,56892.99,0,0,83901.61,0,83901.61,0
2023,KARNATAKA,Vijayanagara,689.3168592,539753,27012,566765,24923.76,438.21,9979.16,4802.12,645.95,126.8,40916,40916,3949.13,36966.86,2209.382595,30.96387458,28622.79795,30863.1,83.48856246,2326.63,8017.79,0,0,36966.86,0,36966.86,0
2023,KARNATAKA,Vijayapura,612.6782934,1048841.162,1462.87,1050304.036,72559.25,1070.66,24162.89,6321.71,847.75,1034.876,105997.17,105997.17,10599.72,95397.45,5012.497404,18.25,33608.46,38639.19,40.50337823,5237.46,57666.78,0,0,95397.45,0,95397.45,0
2023,KARNATAKA,Yadgir,779.6346279,515282,12217,527499,22711.78,1208.32,24557.4,2146.49,843.87,5119.942,56587.8,56587.8,5396.68,51191.12,2857.956899,882.11,15705.35,19445.4,37.98588505,3037.63,32559.1,0,0,51191.12,0,51191.12,0
2023,KERALA,ALAPPUZHA,2607.18,141403,0,141403,31454.13,0,5881.26,883.47,127.18,313.486,38659.52,38659.52,2615.69,36043.83,10178.12032,261.51965,3737.237,14176.88,39.3323351,10454.89,21590.18,0,0,36043.83,0,36043.83,0
2023,KERALA,ERNAKULAM,3017.97,226947.5,67499.5,294447,43079.8,0,5227.2,1885.12,319.32,752.306,51263.73,51263.73,5016.04,46247.69,14790.76399,213.80135,7946.4675,22951.01,49.62628404,19055.84,19031.6,0,0,46247.69,0,46247.69,0
2023,KERALA,IDUKKI,3638.1,108891,326914,435805,18782.76,0,467.52,1579.16,7.96,114.538,20951.96,20951.96,2095.18,18856.78,4141.901339,13.2615,6066.22,10221.39,54.20538395,4141.91,8635.39,0,0,18856.78,0,18856.78,0
2023,KERALA,KANNUR,3143.146776,232396,64400,296796,39660.14,0,1109.31,2474.15,247.23,790.434,44281.27,44281.27,4428.13,39853.14,11628.56956,43.365,8153.015,19824.95,49.74501382,14322.08,17484.7,0,0,39853.14,0,39853.14,0
2023,KERALA,KASARGOD,3326.075104,164830,31300,196130,29619.35,0,193.18,4084.62,16.14,995.672,34908.97,34908.97,3490.9,31418.07,7462.243103,22.7563,15371.64,22856.64,72.74998114,11401.69,5529.4,0,0,31418.07,0,31418.07,0
2023,KERALA,KOLLAM,2302.78462,211200,37900,249100,32273.37,0,797.84,1458.99,633.09,655.03,35818.32,35818.32,3483.55,32334.77,11926.81347,22.2817,4843.892,16793,51.93480578,12609.6,14858.98,0,0,32334.77,0,32334.77,0
2023,KERALA,KOTTAYAM,2843.71,197088,25000,222088,34477.54,0,3841.81,1528.06,622.38,343.1,40812.89,40812.89,3781.4,37031.49,8805.407511,10.183,4928.4715,13744.06,37.11452064,9194.25,22898.59,0,0,37031.49,0,37031.49,0
2023,KERALA,KOZHIKKODE,3214.89,166180,68050,234230,32158.47,0,223.42,1129.9,64.68,454.588,34031.09,34031.09,3403.12,30627.97,14561.72734,7.089,4328.7055,18897.53,61.70023674,20923.94,6781.84,25300.97,0,55928.94,0,55928.94,0
2023,KERALA,MALAPPURAM,2850.4,254181,100800,354981,44927.48,0,4736.56,3154.3,15.2,828.504,53662.08,53662.08,5228.02,48434.06,25432.30701,5.8465,9214.831,34652.96,71.54667604,55023.8,13781.1,0,0,48434.06,0,48434.06,0
2023,KERALA,PALAKKAD,2079.491717,298228,149394,447622,33158.92,0,19510.69,4693.39,3028.26,1795.508,62186.79,62186.79,5418.61,56768.18,15452.4075,612.7676,17855.799,33921.03,59.75359788,22322.49,18220.22,0,0,56768.18,0,56768.18,0
2023,KERALA,PATHANAMTHITTA,2825.06088,129665,133010,262675,20663.14,0,959,1071.95,16.67,359.372,23070.14,23070.14,2199.76,20870.38,4072.617458,3.8544,3776.149,7852.62,37.62566853,4195.98,12894.39,0,0,20870.38,0,20870.38,0
2023,KERALA,THIRUVANANTHAPURAM,1762.335277,194297,24500,218797,25293.99,0,1192.68,1120.95,408.63,524.45,28540.71,28540.71,2759.07,25781.64,12562.21699,7.0931,4892.458,17461.79,67.72955483,13568.35,7313.72,0,0,25781.64,0,25781.64,0
2023,KERALA,THRISSUR,2990.477004,236685,65700,302385,46419.56,0,9791.8,4102.16,478.25,1105.8,61897.58,61897.58,6017.07,55880.51,14114.01715,39.11115,19901.977,34055.11,60.94273299,17127.38,18812.01,0,0,55880.51,0,55880.51,0
2023,KERALA,WAYANAD,2936.88986,142762,70300,213062,21523.9,0,124.01,331.1,173.43,490.296,22642.73,22642.73,2264.27,20378.46,4154.739885,158.659,1324.38,5637.78,27.66538787,5047.47,13847.95,0,0,20378.46,0,20378.46,0
2023,LADAKH,KARGIL,382.22,24900,668100,693000,2093.8,0,1071.66,0,0,0,3165.46,3165.46,316.57,2848.89,710.7,3.45,0,714.15,25.06765793,710.7,2134.74,0,0,2848.89,0,2848.89,0
2023,LADAKH,LEH,96.7,71400,2799200,2870600,1518.98,0,4200.85,0,0,0,5719.83,5719.83,571.96,5147.87,2231,17.25,0,2248.25,43.67340279,2231,2899.62,0,0,5147.87,0,5147.87,0
2023,LAKSHDWEEP,AMINI,1805.54,571,0,571,300.7,0,0,0,0,0.186,300.89,239.11,120.35,118.76,66.733461,0,0,66.74,56.19737285,67.03,51.73,0,0,118.76,0,118.76,0
2023,LAKSHDWEEP,ANDROTH,1805.54,712,0,712,374.95,0,0,0,0,0.106,375.05,298.16,150.01,148.15,79.10791,0,0,79.1,53.3918326,79.47,68.69,0,0,148.15,0,148.15,0
2023,LAKSHDWEEP,KAVARATTI,1805.54,634,0,634,333.87,0,0,0,0,0.585,334.45,267.28,133.78,133.5,98.140105,0,0,98.15,73.52059925,98.59,34.9,0,0,133.5,0,133.5,0
2023,LAKSHDWEEP,KILTAN,1805.54,267,0,267,140.6,0,0,0,0,0.103,140.7,111.76,56.28,55.48,33.9724115,0,0,33.97,61.22927181,34.13,21.36,0,0,55.48,0,55.48,0
2023,LAKSHDWEEP,MINICOY,1805.54,437,0,437,230.14,0,0,0,0,0.222,230.36,183.06,92.14,90.92,59.553108,0,0,59.55,65.49714034,59.83,31.09,0,0,90.92,0,90.92,0
2023,MADHYA PRADESH,AGAR MALWA,1036.1,251576,20617,272193,31757.01,822.45,575.21,8666.67,883.32,844.142,43548.8,43548.8,3145.59,40403.21,1666.65132,3.6719,34666.654,36336.96,89.93582441,1766.32,6513.75,0,0,40403.21,0,40403.21,0
2023,MADHYA PRADESH,ALIRAJPUR,836.2,305400,26400,331800,18876.87,0,0,1680.59,486.63,445.99,21490.07,21490.07,1559.87,19930.2,1910.8188,0,6722.33,8633.15,43.31692607,2049.42,11158.44,0,0,19930.2,0,19930.2,0
2023,MADHYA PRADESH,ANUPPUR,1423.6,294200,78200,372400,28225.42,0,0,370.89,46.48,183.566,28826.36,28826.36,1832.62,26993.74,1562.46645,3303.31913,1483.548,6349.33,23.52149054,1623.03,20583.85,0,0,26993.74,0,26993.74,0
2023,MADHYA PRADESH,ASHOKNAGAR,926,462244,5150,467394,29228.49,1078.16,2912.64,5345.35,404.31,524.082,39493.05,39493.05,2668.71,36824.34,1824.21306,1.40525,21381.3948,23207.03,63.02089868,1927.85,13513.67,0,0,36824.34,0,36824.34,0
2023,MADHYA PRADESH,BALAGHAT,1471.6,891793,31107,922900,70034.94,476.37,573.54,3800.71,1212.68,1055.76,77153.99,77153.99,5204.94,71949.04,3851.17851,400.93396,12657.222,16909.36,23.50185631,4018.37,54872.49,0,0,71949.04,0,71949.04,0
2023,MADHYA PRADESH,BARWANI,719.2,366831,175369,542200,32743.41,1078.61,9670.01,8344.33,1402.6,2602.842,55841.78,55841.78,3805.6,52036.18,3727.85304,37.988,33377.2884,37143.14,71.37945176,4139.91,19039.55,0,0,52036.18,0,52036.18,0
2023,MADHYA PRADESH,BETUL,1081.3,856450,147850,1004300,87508.71,221.91,3097.01,11205.93,1909.74,955.434,104898.72,104898.72,7148.41,97750.31,3726.521805,168.93003,44632.8012,48528.3,49.64516225,3917.52,49031,0,0,97750.31,0,97750.31,0
2023,MADHYA PRADESH,BHIND,951,445900,0,445900,82570.26,6027.16,3860.51,5279.54,1.15,301.592,98040.22,98040.22,8086.63,89953.59,3562.4949,248.883645,25562.2408,29373.62,32.65419424,3758.17,60384.28,0,0,89953.59,0,89953.59,0
2023,MADHYA PRADESH,BHOPAL,1126.648852,264800,12437,277237,31677.21,0,0,5979.09,1490.14,369.378,40750.43,40750.43,2801.68,37948.75,5110.129849,686.406695,23916.384,29712.91,78.29746698,5584.57,7761.4,0,0,37948.75,0,37948.75,0
2023,MADHYA PRADESH,BURHANPUR,883.8,257050,66250,323300,28108.69,83.95,1240.89,4865.79,634.35,1747.72,36681.41,36681.41,2718.56,33962.85,1728.73344,35.41898,21940.4862,23704.63,69.79576213,1859.14,10127.82,0,0,33962.85,0,33962.85,0
2023,MADHYA PRADESH,CHHATARPUR,1092.7,790434,78302,868736,64676.93,3858.06,1977.59,12434.66,2039.58,1774.566,86761.39,86761.39,5861.63,80899.76,3105.266152,79.6795,49738.6508,52923.58,65.41871076,3324.12,27798.47,0,0,80899.76,0,80899.76,0
2023,MADHYA PRADESH,CHHINDWARA,1139.25,884777,296723,1181500,87317.33,708.57,1234.68,13928.52,867.38,752.26,104808.74,104808.74,7203.55,97605.19,5400.09543,580.557025,55742.326,61722.98,63.23739547,5674.98,35665.54,0,0,97605.19,0,97605.19,0
2023,MADHYA PRADESH,DAMOH,1176,474619,255981,730600,27977.31,1403.38,3311.6,4689.42,1568.61,428.5,39378.78,39378.78,2802.61,36576.17,2331.94047,299.3657,18757.6668,21388.93,58.47777392,2735.18,14783.99,0,0,36576.17,0,36576.17,0
2023,MADHYA PRADESH,DATIA,963.8,266200,2900,269100,34922.82,1081.84,3437.69,3144.21,26.34,462.962,43075.86,43075.86,2953.54,40122.32,1766.55693,33.361,12664.8416,14464.77,36.05167897,1894.54,25529.57,0,0,40122.32,0,40122.32,0
2023,MADHYA PRADESH,DEWAS,1069,577082,125002,702084,66076.9,267.81,884.88,15089.34,468.89,3761.898,86549.72,86549.72,5605.14,80944.58,4300.71543,95.482175,60357.41,64753.63,79.99748717,4579.59,18015.08,0,0,80944.58,0,80944.58,0
2023,MADHYA PRADESH,DHAR,902.3,812640,2660,815300,86346.09,3624.05,24737.15,19072.12,2826.52,1854.478,138460.44,138460.44,10693.76,127766.67,6069.37038,635.013495,76853.5928,83557.97,65.39887907,6648.4,55147.1,0,0,127766.67,0,127766.67,0
2023,MADHYA PRADESH,DINDORI,1376.7,456000,116500,572500,34101.68,0,0,579.02,0,327.504,35008.2,35008.2,1750.4,33257.8,1848.40818,0,2316.1772,4164.57,12.52208504,1986.42,28955.23,0,0,33257.8,0,33257.8,0
2023,MADHYA PRADESH,GUNA,1082,617514,21486,639000,62490.49,2114.45,3640.06,11902.21,1071.72,462.782,81681.71,81681.71,4367.12,77314.59,2532.8445,78.23775,47608.7922,50219.89,64.95525618,2715.98,26911.57,0,0,77314.59,0,77314.59,0
2023,MADHYA PRADESH,GWALIOR,870,428300,28100,456400,56193.02,3909.53,15623.83,4513.03,1184.57,360.98,82244.87,82244.87,6471.15,75773.72,5484.3732,270.77744,18052.1476,23807.29,31.4189273,6003.22,51447.58,0,0,75773.72,0,75773.72,0
2023,MADHYA PRADESH,HARDA,1374.5,270090,62910,333000,28181.73,7578.09,7456.05,3603.85,53.03,84.176,46956.92,46956.92,3009.31,43947.6,1243.99446,16.1695,14405.04,15665.19,35.64515468,1330.85,28195.55,0,0,43947.6,0,43947.6,0
2023,MADHYA PRADESH,HOSHANGABAD,1324.5,558352,112048,670400,130455.74,17689.76,20742.26,10016.31,125.64,243.926,179273.66,179273.66,15577.28,163696.36,2251.41855,18.635075,40065.192,42335.23,25.86204727,2355.8,121256.75,0,0,163696.36,0,163696.36,0
2023,MADHYA PRADESH,INDORE,976.8,381897,7903,389800,41623.6,53.17,224.85,13605.4,1518.02,492.092,58749.02,58749.02,5312.66,53436.36,7870.510421,1500.834471,54421.5696,63792.93,119.3811293,8966.3,2547.06,0,0,53436.36,0,53436.36,0
2023,MADHYA PRADESH,JABALPUR,1279.45,443868,78225,522093,54728.53,291.37,2938.05,7057.8,326.86,839.104,66729.2,66729.2,5432.37,61296.83,5834.341633,318.943935,25295.8976,31449.17,51.3063563,6466.18,29704.17,0,0,61296.83,0,61296.83,0
2023,MADHYA PRADESH,JHABUA,835.1,311253,34747,346000,20152.36,138.7,2064.42,2030.54,1266.34,430.98,26083.34,26083.34,1802.86,24280.48,2810.21019,0.43873,8065.634,10876.28,44.79433685,3147.85,13066.56,0,0,24280.48,0,24280.48,0
2023,MADHYA PRADESH,KATNI,1171.4,466648,22752,489400,34347.6,462.66,1270.17,3503.67,523.27,818.016,40925.41,40925.41,2896.22,38029.19,2786.79252,1116.1846,14014.728,17917.68,47.11559726,2996.11,19902.19,0,0,38029.19,0,38029.19,0
2023,MADHYA PRADESH,KHANDWA,951.65,581446,171004,752450,56949.53,1143.21,40331.92,10135.4,3336.37,1995.936,113892.37,113892.37,8696.11,105196.25,3025.193401,69.6404,40541.56608,43636.4,41.48094633,3243.92,61341.13,0,0,105196.25,0,105196.25,0
2023,MADHYA PRADESH,KHARGONE,782.9,656897,146103,803000,54255.99,3888.87,20296.09,9431.52,3276.71,6353.34,97502.54,97502.54,5354.7,92147.84,4518.086837,78.2576,37725.95144,42322.26,45.92865118,4866.61,49477.04,0,0,92147.84,0,92147.84,0
2023,MADHYA PRADESH,MANDLA,1427.7,573990,180410,754400,43995.37,1814.45,534.6,1752.07,714.93,422.714,49234.12,49234.12,2461.69,46772.43,2537.96472,0.073,7008.255,9546.28,20.41005781,2690.49,37073.64,0,0,46772.43,0,46772.43,0
2023,MADHYA PRADESH,MANDSAUR,753.7,495640,57366,553006,47096.4,327.6,793.15,15729.71,2643.73,3304.812,69895.39,69895.39,6713.91,63181.48,3105.12435,43.64889,62918.7336,66067.55,104.567905,3244.75,6601.06,0,0,63181.48,0,63181.48,0
2023,MADHYA PRADESH,MORENA,753,438489,58400,496889,50183.87,10037.27,4177.61,4155.68,390.96,865.908,69811.31,69811.31,5195.77,64615.54,5881.03476,86.3371,19963.1784,25930.52,40.13047016,6348.42,38217.63,0,0,64615.54,0,64615.54,0
2023,MADHYA PRADESH,NARSINGHPUR,1191,479100,34200,513300,104751.62,2076.27,371.7,16650.35,3.64,74.836,123928.4,123928.4,11166.07,112762.33,2347.58583,199.655,72947.952,75495.2,66.95072725,2452.96,37161.76,0,0,112762.33,0,112762.33,0
2023,MADHYA PRADESH,NEEMUCH,854.85,375744,44300,420044,28918.55,201.6,447.56,8518.25,753.44,1325.732,40165.14,40165.14,4016.51,36148.63,1769.050793,29.85,34072.9848,35871.88,99.23441082,1846.2,2846.5,0,0,36148.63,0,36148.63,0
2023,MADHYA PRADESH,NIWARI,943.6,152562,3900,156462,14459.5,301.2,569.27,2880.01,428.99,1004.702,19643.67,19643.67,1523.55,18120.11,1130.377807,5.78817,11520.1224,12656.29,69.84665104,1339.31,5254.9,0,0,18120.11,0,18120.11,0
2023,MADHYA PRADESH,PANNA,1182.927901,662475,51025,713500,47030.15,641.86,1850.36,3942.77,886.03,310.352,54661.53,54661.53,4060.04,50601.49,2477.820203,210.9408,15770.9916,18459.75,36.48064514,2635.57,31983.99,0,0,50601.49,0,50601.49,0
2023,MADHYA PRADESH,RAISEN,1207.3,660940,185700,846640,79475.6,225.28,91.09,10657,2412.92,535.994,93397.9,93397.9,6583.98,86813.92,3417.8016,548.17525,42627.951,46593.92,53.67102419,3727.52,39910.28,0,0,86813.92,0,86813.92,0
2023,MADHYA PRADESH,RAJGARH,972,615498,0,615498,71614.53,0,0,18387.85,735.88,1124.996,91863.24,91863.24,5339.02,86524.22,4120.75875,11.56913,73551.3744,77683.72,89.78262965,4534.9,9937.22,0,0,86524.22,0,86524.22,0
2023,MADHYA PRADESH,RATLAM,992.85,461600,24500,486100,54707.36,1008,19.44,24859.57,850.41,3571.614,85016.42,85016.42,8113.75,76902.67,4450.11942,37.3782265,99438.312,103925.81,135.1394041,6066.1,2377.85,0,0,76902.67,0,76902.67,0
2023,MADHYA PRADESH,REWA,1141.45,593760,37600,631360,45249.68,2227.35,889.42,5343.07,409.17,463.414,54582.07,54582.07,4761.11,49820.96,5668.631588,185.72652,21372.1946,27226.55,54.64878637,6185.05,22077.99,0,0,49820.96,0,49820.96,0
2023,MADHYA PRADESH,SAGAR,1205,925418,99782,1025200,92434.64,889.62,1061.21,14391.62,1363.95,657.846,110798.9,110798.9,8427.56,102371.34,3807.912322,80.776325,56806.9452,60695.66,59.28969964,4089.76,41393.83,0,0,102371.34,0,102371.34,0
2023,MADHYA PRADESH,SATNA,1075.5,672106,79910,752016,57251.19,594.07,5665.9,9854.57,136.58,968.272,74470.57,74470.57,5452.29,69018.27,4766.96424,1084.309515,39418.3818,45269.69,65.59087905,5077.31,25470.08,0,0,69018.27,0,69018.27,0
2023,MADHYA PRADESH,SEHORE,1176.5,463972,193828,657800,55598.77,3247.54,3124.33,9896.14,1411.58,689.572,73967.94,73967.94,6473.35,67494.59,2527.105058,117.4685,39055.2756,41699.87,61.78253694,2714.97,25606.86,0,0,67494.59,0,67494.59,0
2023,MADHYA PRADESH,SEONI,1323.6,805020,70780,875800,63603.56,608.95,897.08,6302.4,424.89,591.626,72428.5,72428.5,4034.98,68393.52,3328.53063,4.90925,24964.81508,28298.24,41.3756157,3532.72,39891.08,0,0,68393.52,0,68393.52,0
2023,MADHYA PRADESH,SHAHDOL,1131.4,497800,86300,584100,54509.27,456.58,0,781.14,154.4,69.384,55970.79,55970.79,2798.53,53172.26,2307.4497,1673.306,3124.568,7105.33,13.36285123,2440.47,45933.91,0,0,53172.26,0,53172.26,0
2023,MADHYA PRADESH,SHAJAPUR,1036.1,340617,6708,347325,41301.49,0,0,13195.71,571.79,635.056,55704.05,55704.05,4235.84,51468.21,2182.06563,54.547133,52782.8292,55019.46,106.8998902,2288.53,2116.74,0,0,51468.21,0,51468.21,0
2023,MADHYA PRADESH,SHEOPUR,799.2,533480,127120,660600,35367.05,12744.8,3259.29,3650.51,395.05,414.818,55831.52,55831.52,5156.95,50674.57,1817.81607,44.7855,17631.34,19493.95,38.46890067,1968.51,31029.92,0,0,50674.57,0,50674.57,0
2023,MADHYA PRADESH,SHIVPURI,994.9,977049,50751,1027800,66541.87,1941.44,2851.83,12072.17,1377.97,642.496,85427.78,85427.78,7107.83,78319.96,4668.71427,42.9897,48288.6688,53000.39,67.67162547,5048.85,24939.44,0,0,78319.96,0,78319.96,0
2023,MADHYA PRADESH,SIDHI,1154.15,360405,124995,485400,27733.19,1008.65,71.88,1888.11,339.98,327.902,31369.7,31369.7,2157.43,29212.27,2908.37913,88.261015,7552.408,10549.05,36.11170922,3157.52,18414.09,0,0,29212.27,0,29212.27,0
2023,MADHYA PRADESH,SINGRAULI,1120.7,451260,115940,567200,33965.21,120.77,138.29,2244.94,355.78,498.322,37323.32,37323.32,1866.17,35457.15,2657.29563,2219.69421,8979.7572,13856.77,39.08032653,2945.75,21311.92,0,0,35457.15,0,35457.15,0
2023,MADHYA PRADESH,TIKAMGARH,943.6,335538,12800,348338,28753.79,477.01,1555.09,6785.71,1795.15,576.782,39943.53,39943.53,3514.7,36428.83,3074.023612,0,26734.185,29808.19,81.82582312,3746.52,5948.15,0,0,36428.83,0,36428.83,0
2023,MADHYA PRADESH,UJJAIN,936.2930942,593933,19090,613023,72131.6,0,0,23871.52,2355.38,1339.69,99698.18,99698.18,8325.12,91373.06,3895.577694,57.76977,95485.9256,99439.27,108.827777,4104.22,8999.19,0,0,91373.06,0,91373.06,0
2023,MADHYA PRADESH,UMARIA,1243,421900,32000,453900,35123.97,0,0,1073.75,310.58,65.292,36573.58,36573.58,2334.23,34239.35,1571.36223,540.06933,4294.944,6406.36,18.71051875,1714.96,27689.39,0,0,34239.35,0,34239.35,0
2023,MADHYA PRADESH,VIDISHA,1071.4,670770,66330,737100,74063.34,2190.09,687.27,12924.79,421.02,607.332,90893.85,90893.85,5450,85443.85,3969.71664,13.932572,51046.0002,55029.63,64.40443636,4260.54,30123.4,0,0,85443.85,0,85443.85,0
2023,MAHARASHTRA,Ahmednagar,572.4084595,1562475,0,1562475,102500.19,3430.82,18349.49505,28958.26,2956.68,5767.168,161962.61,161962.61,8168.73,153793.88,6208.2345,0,115384.4893,121592.73,79.19981273,6208.26,42632.77,0,0,152506.8,1287.08,152506.8,1287.08
2023,MAHARASHTRA,Akola,782.0432955,514164.87,0,514164.87,34013.87159,1770.52,1663.552688,4930.836996,448.6134122,1566.765513,44394.12819,44394.12819,3165.446324,41228.68187,2375.548325,0.589004734,22377.00452,24753.19237,65.58898264,2375.603527,12538.66026,0,0,36285.3563,4943.325568,36285.3563,4943.325568
2023,MAHARASHTRA,Amravati,861.5016729,839239,0,839239,64850.77137,3023.94,7880.537539,17894.37105,1321.376352,3635.81951,98606.81563,98606.81563,7278.185621,91328.63001,5273.046408,0,78926.31496,84199.45111,91.82570171,5272.991294,18803.37205,0,0,80314.42191,11014.2081,80314.42191,11014.2081
2023,MAHARASHTRA,Aurangabad,626.4963755,950174,0,950174,68056.45,604.64,9780.790704,15943.5,4036.61,8570.124,106992.13,106992.13,5355.7,101636.43,3462.53625,0,69352.3793,72814.94,71.64255966,3462.48,28821.5,0,0,101636.43,0,101636.43,0
2023,MAHARASHTRA,Beed,695.7767745,1035205,0,1035205,88113.28,1432.31,15298.34796,16713.63,314.27,8133.678,130005.47,130005.47,6500.25,123505.22,4774.5195,39.654,68330.518,73144.76,59.22402308,4774.45,50360.46,0,0,123505.22,0,123505.22,0
2023,MAHARASHTRA,Bhandara,1449.946222,396497,0,396497,32668.79494,1539.4564,47539.79409,6403.840379,1737.675477,3820.357748,93709.91836,93709.91836,6889.610504,86820.30785,3649.061505,171.6612,22414.30887,26235.03053,30.2176198,3649.058158,60585.27732,0,0,86820.30785,0,86820.30785,0
2023,MAHARASHTRA,Buldhana,757.2395441,820615,0,820615,67927.66104,881.1,2251.85265,15903.63164,1722.22,6133.088964,94819.56364,94819.56364,5010.171958,89809.39168,3365.364111,0,64848.84623,68214.37192,76.95163149,3365.373923,23288.68064,0,0,87966.48937,1842.902319,87966.48937,1842.902319
2023,MAHARASHTRA,Chandrapur,1286.282765,1047657,0,1047657,100222.57,778.22,9732.689103,3927.58,623.6,1690.268,116974.89,116974.89,6072.2,110902.69,17563.486,23.96,14932.599,32520.15,29.32313905,17563.47,78382.55,0,0,110902.69,0,110902.69,0
2023,MAHARASHTRA,Dhule,631.5898979,642132,0,642132,44869.23,674.89,12117.88157,8235.87,587.41,6419.8,72905.03,72905.03,3997.59,68907.44,1756.457195,101.09861,33816.572,35674.14,51.77110048,1756.46,33475.92,0,0,68907.44,0,68907.44,0
